event_id,event_type,user_id,timestamp,priority,source_system,channel_preference,status
EVT-1781550595390-43634,MKTX-003,user-6135,2026-05-24T12:15:55.390Z,3,trading_engine,push,DELIVERED
EVT-1781550595390-43635,TXNX-002,user-8886,2026-06-06T08:30:55.390Z,2,trading_engine,push,DELIVERED
EVT-1781550595390-43636,RISK-003,user-2022,2026-05-18T12:14:55.390Z,1,trading_engine,in_app,DELIVERED
EVT-1781550595390-43637,MKTX-004,user-7759,2026-06-02T12:20:55.390Z,3,trading_engine,push,DELIVERED
EVT-1781550595390-43638,TXNX-003,user-6891,2026-05-27T13:15:55.390Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43639,TXNX-003,user-4879,2026-05-28T08:20:55.390Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43640,REGX-005,user-3610,2026-06-07T11:37:55.390Z,3,trading_engine,email,CAPPED
EVT-1781550595390-43641,TXNX-005,user-1443,2026-05-31T19:09:55.390Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595390-43642,TXNX-001,user-4958,2026-06-06T09:01:55.390Z,2,trading_engine,sms,DELIVERED
EVT-1781550595390-43643,MKTX-002,user-7625,2026-05-23T10:45:55.390Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595390-43644,TXNX-001,user-519,2026-05-28T10:26:55.390Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43645,REGX-001,user-2946,2026-05-29T08:55:55.390Z,3,trading_engine,push,DELIVERED
EVT-1781550595390-43646,TXNX-005,user-488,2026-05-20T19:09:55.390Z,2,trading_engine,sms,CAPPED
EVT-1781550595390-43647,TXNX-004,user-638,2026-05-28T12:08:55.390Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595390-43648,MKTX-004,user-5221,2026-05-29T11:38:55.390Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43649,MKTX-003,user-7711,2026-05-19T10:57:55.390Z,3,trading_engine,push,DELIVERED
EVT-1781550595390-43650,TXNX-003,user-7586,2026-06-05T09:17:55.390Z,2,trading_engine,push,DELIVERED
EVT-1781550595390-43651,REGX-002,user-6009,2026-05-28T11:51:55.390Z,3,trading_engine,push,DELIVERED
EVT-1781550595390-43652,TXNX-003,user-5026,2026-06-09T13:09:55.390Z,2,trading_engine,email,DELIVERED
EVT-1781550595390-43653,MKTX-003,user-472,2026-06-10T11:18:55.390Z,3,trading_engine,whatsapp,DND
EVT-1781550595390-43654,REGX-001,user-7250,2026-05-30T12:04:55.390Z,3,trading_engine,whatsapp,CAPPED
EVT-1781550595390-43655,MKTX-002,user-7590,2026-06-12T13:05:55.390Z,3,trading_engine,push,DELIVERED
EVT-1781550595390-43656,TXNX-004,user-3233,2026-05-29T19:09:55.390Z,2,trading_engine,push,DELIVERED
EVT-1781550595390-43657,MKTX-001,user-7918,2026-05-30T09:44:55.390Z,3,trading_engine,whatsapp,FAILED
EVT-1781550595390-43658,TXNX-001,user-4687,2026-06-08T12:19:55.390Z,2,trading_engine,email,DND
EVT-1781550595390-43659,MKTX-001,user-9723,2026-05-24T19:09:55.390Z,3,trading_engine,in_app,DND
EVT-1781550595390-43660,SIPX-005,user-4310,2026-06-15T12:38:55.390Z,3,trading_engine,sms,CAPPED
EVT-1781550595390-43661,RISK-001,user-4212,2026-06-07T19:09:55.390Z,1,trading_engine,push,DELIVERED
EVT-1781550595390-43662,TXNX-001,user-7480,2026-05-21T10:27:55.390Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43663,RISK-005,user-6452,2026-06-04T12:37:55.390Z,3,trading_engine,push,DELIVERED
EVT-1781550595390-43664,TXNX-002,user-6440,2026-06-02T12:24:55.390Z,2,trading_engine,in_app,CAPPED
EVT-1781550595390-43665,SIPX-005,user-4816,2026-05-18T08:00:55.390Z,3,trading_engine,push,DELIVERED
EVT-1781550595390-43666,RISK-003,user-6804,2026-06-08T10:28:55.390Z,1,trading_engine,push,DELIVERED
EVT-1781550595390-43667,MKTX-004,user-490,2026-05-26T09:55:55.390Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43668,MKTX-005,user-1378,2026-05-23T08:03:55.390Z,3,trading_engine,push,FAILED
EVT-1781550595390-43669,SIPX-005,user-4002,2026-06-07T11:45:55.390Z,3,trading_engine,email,DELIVERED
EVT-1781550595390-43670,TXNX-003,user-7039,2026-05-24T11:58:55.390Z,2,trading_engine,sms,CAPPED
EVT-1781550595390-43671,REGX-001,user-6749,2026-06-01T08:52:55.390Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595390-43672,TXNX-005,user-1405,2026-05-24T19:09:55.390Z,2,trading_engine,sms,DND
EVT-1781550595390-43673,SIPX-002,user-8068,2026-06-10T19:09:55.390Z,3,trading_engine,push,DELIVERED
EVT-1781550595390-43674,MKTX-003,user-6665,2026-05-18T13:33:55.390Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595390-43675,MKTX-001,user-4449,2026-05-24T08:35:55.390Z,3,trading_engine,in_app,CAPPED
EVT-1781550595390-43676,RISK-003,user-4036,2026-06-07T12:31:55.390Z,1,trading_engine,in_app,DND
EVT-1781550595390-43677,RISK-002,user-2038,2026-05-26T10:03:55.390Z,1,trading_engine,push,DND
EVT-1781550595390-43678,MKTX-001,user-6522,2026-06-12T12:00:55.390Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595390-43679,RISK-002,user-2971,2026-05-26T11:04:55.390Z,1,trading_engine,in_app,CAPPED
EVT-1781550595390-43680,TXNX-002,user-8962,2026-05-28T13:12:55.390Z,2,trading_engine,push,DELIVERED
EVT-1781550595390-43681,RISK-005,user-1784,2026-05-30T19:09:55.390Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43682,MKTX-001,user-6813,2026-05-17T19:09:55.390Z,3,trading_engine,in_app,CAPPED
EVT-1781550595390-43683,TXNX-001,user-5171,2026-05-29T11:18:55.390Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43684,RISK-005,user-3959,2026-05-28T09:22:55.390Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43685,TXNX-005,user-5884,2026-06-15T09:51:55.390Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43686,SIPX-005,user-2664,2026-06-09T08:27:55.390Z,3,trading_engine,sms,DELIVERED
EVT-1781550595390-43687,TXNX-002,user-2210,2026-05-31T11:36:55.390Z,2,trading_engine,sms,CAPPED
EVT-1781550595390-43688,TXNX-004,user-1896,2026-06-15T12:33:55.390Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43689,MKTX-004,user-1760,2026-05-21T19:09:55.390Z,3,trading_engine,in_app,CAPPED
EVT-1781550595390-43690,SIPX-005,user-6546,2026-06-11T09:18:55.390Z,3,trading_engine,sms,DELIVERED
EVT-1781550595390-43691,MKTX-002,user-9680,2026-05-27T09:43:55.390Z,3,trading_engine,email,DND
EVT-1781550595390-43692,TXNX-003,user-9046,2026-05-28T09:17:55.390Z,2,trading_engine,email,CAPPED
EVT-1781550595390-43693,SIPX-004,user-1049,2026-05-26T12:29:55.390Z,3,trading_engine,push,DELIVERED
EVT-1781550595390-43694,MKTX-001,user-1866,2026-05-23T13:02:55.390Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43695,RISK-003,user-8337,2026-05-29T13:17:55.390Z,1,trading_engine,sms,DND
EVT-1781550595390-43696,REGX-001,user-9823,2026-06-05T11:54:55.390Z,3,trading_engine,sms,DND
EVT-1781550595390-43697,MKTX-003,user-5039,2026-05-29T12:41:55.390Z,3,trading_engine,sms,CAPPED
EVT-1781550595390-43698,SIPX-003,user-3870,2026-06-06T19:09:55.390Z,3,trading_engine,push,DND
EVT-1781550595390-43699,SIPX-002,user-765,2026-06-13T10:12:55.390Z,3,trading_engine,whatsapp,CAPPED
EVT-1781550595390-43700,TXNX-003,user-8427,2026-05-18T12:29:55.390Z,2,trading_engine,push,CAPPED
EVT-1781550595390-43701,TXNX-004,user-9337,2026-05-18T09:44:55.390Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595390-43702,TXNX-001,user-3434,2026-06-04T10:23:55.390Z,2,trading_engine,sms,FAILED
EVT-1781550595390-43703,TXNX-003,user-2975,2026-05-18T11:10:55.390Z,2,trading_engine,email,DELIVERED
EVT-1781550595390-43704,TXNX-001,user-5331,2026-05-22T10:35:55.390Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43705,TXNX-001,user-7652,2026-06-06T13:52:55.390Z,2,trading_engine,sms,DELIVERED
EVT-1781550595390-43706,TXNX-004,user-4456,2026-05-25T10:25:55.390Z,2,trading_engine,in_app,CAPPED
EVT-1781550595390-43707,RISK-002,user-2128,2026-05-22T08:59:55.390Z,1,trading_engine,email,CAPPED
EVT-1781550595390-43708,REGX-001,user-6605,2026-05-21T11:09:55.390Z,3,trading_engine,push,FAILED
EVT-1781550595390-43709,RISK-002,user-9582,2026-06-02T13:28:55.390Z,1,trading_engine,in_app,DELIVERED
EVT-1781550595390-43710,TXNX-004,user-5949,2026-05-19T09:42:55.390Z,2,trading_engine,sms,FAILED
EVT-1781550595390-43711,SIPX-005,user-6689,2026-06-06T08:37:55.390Z,3,trading_engine,push,DELIVERED
EVT-1781550595390-43712,TXNX-002,user-9629,2026-05-26T13:18:55.390Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595390-43713,RISK-004,user-2549,2026-05-24T12:58:55.390Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595390-43714,RISK-003,user-5547,2026-06-11T10:34:55.390Z,1,trading_engine,whatsapp,CAPPED
EVT-1781550595390-43715,TXNX-004,user-8237,2026-05-25T19:09:55.390Z,2,trading_engine,sms,DELIVERED
EVT-1781550595390-43716,RISK-003,user-8025,2026-06-02T09:01:55.390Z,1,trading_engine,push,DELIVERED
EVT-1781550595390-43717,REGX-004,user-721,2026-05-22T11:55:55.390Z,3,trading_engine,email,DELIVERED
EVT-1781550595390-43718,TXNX-001,user-5745,2026-05-25T09:22:55.390Z,2,trading_engine,push,DELIVERED
EVT-1781550595390-43719,TXNX-004,user-4023,2026-05-20T19:09:55.390Z,2,trading_engine,push,DELIVERED
EVT-1781550595390-43720,TXNX-003,user-1924,2026-05-31T19:09:55.390Z,2,trading_engine,sms,DELIVERED
EVT-1781550595390-43721,RISK-004,user-305,2026-05-21T11:31:55.390Z,3,trading_engine,email,FAILED
EVT-1781550595390-43722,SIPX-001,user-3097,2026-05-25T19:09:55.390Z,3,trading_engine,email,FAILED
EVT-1781550595390-43723,RISK-005,user-236,2026-05-18T10:31:55.390Z,3,trading_engine,sms,DELIVERED
EVT-1781550595390-43724,RISK-002,user-5751,2026-06-14T13:00:55.390Z,1,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43725,SIPX-002,user-6471,2026-05-23T09:32:55.390Z,3,trading_engine,push,DELIVERED
EVT-1781550595390-43726,REGX-005,user-3560,2026-05-20T09:21:55.390Z,3,trading_engine,in_app,FAILED
EVT-1781550595390-43727,SIPX-003,user-1474,2026-06-11T09:09:55.390Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595390-43728,TXNX-005,user-539,2026-05-24T10:04:55.390Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43729,SIPX-002,user-965,2026-05-23T11:01:55.390Z,3,trading_engine,push,FAILED
EVT-1781550595390-43730,TXNX-005,user-1336,2026-05-30T12:15:55.390Z,2,trading_engine,whatsapp,DND
EVT-1781550595390-43731,MKTX-004,user-2395,2026-05-21T19:09:55.390Z,3,trading_engine,push,FAILED
EVT-1781550595390-43732,RISK-001,user-884,2026-06-07T19:09:55.390Z,1,trading_engine,in_app,DELIVERED
EVT-1781550595390-43733,RISK-003,user-1143,2026-05-28T12:59:55.390Z,1,trading_engine,sms,DELIVERED
EVT-1781550595390-43734,MKTX-002,user-5650,2026-06-05T11:42:55.390Z,3,trading_engine,in_app,FAILED
EVT-1781550595390-43735,TXNX-001,user-8598,2026-06-13T10:17:55.390Z,2,trading_engine,push,DELIVERED
EVT-1781550595390-43736,RISK-001,user-6214,2026-06-13T13:40:55.390Z,1,trading_engine,in_app,DELIVERED
EVT-1781550595390-43737,MKTX-001,user-9856,2026-06-14T08:36:55.390Z,3,trading_engine,push,DELIVERED
EVT-1781550595390-43738,RISK-001,user-6774,2026-05-29T12:03:55.390Z,1,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43739,TXNX-001,user-6079,2026-05-21T11:39:55.390Z,2,trading_engine,sms,DELIVERED
EVT-1781550595390-43740,SIPX-005,user-9009,2026-06-10T08:43:55.390Z,3,trading_engine,push,FAILED
EVT-1781550595390-43741,RISK-005,user-9359,2026-06-02T10:59:55.390Z,3,trading_engine,email,CAPPED
EVT-1781550595390-43742,TXNX-004,user-8700,2026-06-11T19:09:55.390Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43743,TXNX-001,user-192,2026-05-20T13:29:55.390Z,2,trading_engine,sms,DELIVERED
EVT-1781550595390-43744,MKTX-003,user-8623,2026-06-05T12:32:55.390Z,3,trading_engine,in_app,DND
EVT-1781550595390-43745,TXNX-003,user-6035,2026-06-06T11:58:55.390Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595390-43746,RISK-003,user-6962,2026-05-31T13:39:55.390Z,1,trading_engine,email,CAPPED
EVT-1781550595390-43747,TXNX-002,user-5940,2026-06-11T13:56:55.390Z,2,trading_engine,sms,DELIVERED
EVT-1781550595390-43748,MKTX-004,user-1174,2026-06-01T19:09:55.390Z,3,trading_engine,sms,DELIVERED
EVT-1781550595390-43749,REGX-004,user-9758,2026-06-02T12:47:55.390Z,3,trading_engine,sms,DELIVERED
EVT-1781550595390-43750,REGX-001,user-4976,2026-05-19T10:17:55.390Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595390-43751,REGX-005,user-6208,2026-06-05T10:51:55.390Z,3,trading_engine,in_app,DND
EVT-1781550595390-43752,SIPX-001,user-21,2026-06-14T09:51:55.390Z,3,trading_engine,in_app,CAPPED
EVT-1781550595390-43753,TXNX-004,user-3620,2026-05-17T08:04:55.390Z,2,trading_engine,email,FAILED
EVT-1781550595390-43754,MKTX-005,user-7482,2026-05-22T19:09:55.390Z,3,trading_engine,whatsapp,FAILED
EVT-1781550595390-43755,TXNX-002,user-2061,2026-06-07T08:06:55.390Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595390-43756,SIPX-003,user-3598,2026-06-12T10:10:55.390Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595390-43757,SIPX-005,user-7662,2026-06-02T09:12:55.390Z,3,trading_engine,push,DELIVERED
EVT-1781550595390-43758,RISK-005,user-1853,2026-06-12T09:29:55.390Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43759,MKTX-001,user-983,2026-06-13T11:45:55.390Z,3,trading_engine,sms,CAPPED
EVT-1781550595390-43760,TXNX-001,user-2556,2026-05-29T12:25:55.390Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43761,SIPX-002,user-7044,2026-06-05T13:59:55.390Z,3,trading_engine,email,CAPPED
EVT-1781550595390-43762,TXNX-005,user-7291,2026-06-15T09:52:55.390Z,2,trading_engine,push,CAPPED
EVT-1781550595390-43763,TXNX-002,user-6135,2026-05-20T09:03:55.390Z,2,trading_engine,email,DELIVERED
EVT-1781550595390-43764,REGX-005,user-6835,2026-05-21T19:09:55.390Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595390-43765,SIPX-005,user-7662,2026-05-31T12:06:55.390Z,3,trading_engine,sms,DELIVERED
EVT-1781550595390-43766,SIPX-005,user-5689,2026-05-27T19:09:55.390Z,3,trading_engine,in_app,DND
EVT-1781550595390-43767,RISK-001,user-58,2026-06-01T11:45:55.390Z,1,trading_engine,email,FAILED
EVT-1781550595390-43768,TXNX-005,user-2110,2026-06-11T09:21:55.390Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595390-43769,TXNX-002,user-844,2026-05-29T11:58:55.390Z,2,trading_engine,sms,DELIVERED
EVT-1781550595390-43770,TXNX-003,user-6059,2026-05-27T13:30:55.390Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43771,TXNX-002,user-9399,2026-06-13T13:29:55.390Z,2,trading_engine,email,DELIVERED
EVT-1781550595390-43772,TXNX-004,user-4601,2026-06-14T08:48:55.390Z,2,trading_engine,push,DND
EVT-1781550595390-43773,REGX-002,user-5670,2026-06-12T12:02:55.390Z,3,trading_engine,email,DELIVERED
EVT-1781550595390-43774,TXNX-005,user-3510,2026-06-05T11:35:55.390Z,2,trading_engine,whatsapp,CAPPED
EVT-1781550595390-43775,SIPX-001,user-1246,2026-05-30T12:15:55.390Z,3,trading_engine,email,DND
EVT-1781550595390-43776,SIPX-003,user-3377,2026-05-25T12:31:55.390Z,3,trading_engine,sms,CAPPED
EVT-1781550595390-43777,REGX-003,user-5559,2026-05-22T11:29:55.390Z,3,trading_engine,whatsapp,CAPPED
EVT-1781550595390-43778,MKTX-005,user-5845,2026-06-03T09:55:55.390Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595390-43779,SIPX-003,user-3386,2026-06-07T19:09:55.390Z,3,trading_engine,sms,FAILED
EVT-1781550595390-43780,TXNX-003,user-6223,2026-06-11T09:40:55.390Z,2,trading_engine,email,FAILED
EVT-1781550595390-43781,TXNX-005,user-9758,2026-06-01T11:37:55.390Z,2,trading_engine,whatsapp,DND
EVT-1781550595390-43782,MKTX-003,user-7602,2026-05-22T19:09:55.390Z,3,trading_engine,sms,FAILED
EVT-1781550595390-43783,TXNX-005,user-7473,2026-06-11T19:09:55.390Z,2,trading_engine,sms,FAILED
EVT-1781550595390-43784,TXNX-001,user-4656,2026-05-27T11:36:55.390Z,2,trading_engine,whatsapp,FAILED
EVT-1781550595390-43785,TXNX-004,user-6592,2026-06-03T08:27:55.390Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43786,MKTX-003,user-5015,2026-05-26T11:10:55.390Z,3,trading_engine,sms,DELIVERED
EVT-1781550595390-43787,REGX-003,user-4938,2026-06-01T11:24:55.390Z,3,trading_engine,push,DELIVERED
EVT-1781550595390-43788,RISK-002,user-4680,2026-06-12T10:44:55.390Z,1,trading_engine,email,CAPPED
EVT-1781550595390-43789,TXNX-004,user-1892,2026-06-02T12:35:55.390Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595390-43790,MKTX-005,user-2141,2026-05-29T19:09:55.390Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595390-43791,TXNX-002,user-4613,2026-06-07T09:54:55.390Z,2,trading_engine,push,DELIVERED
EVT-1781550595390-43792,SIPX-003,user-1572,2026-05-31T08:06:55.390Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43793,MKTX-002,user-5671,2026-05-18T11:03:55.390Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595390-43794,REGX-001,user-9454,2026-05-26T13:21:55.390Z,3,trading_engine,email,DELIVERED
EVT-1781550595390-43795,TXNX-001,user-347,2026-05-18T12:27:55.390Z,2,trading_engine,email,DELIVERED
EVT-1781550595390-43796,SIPX-005,user-2732,2026-06-13T08:51:55.390Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595390-43797,TXNX-001,user-4751,2026-05-17T19:09:55.390Z,2,trading_engine,email,DND
EVT-1781550595390-43798,RISK-002,user-5676,2026-06-10T10:39:55.390Z,1,trading_engine,sms,DELIVERED
EVT-1781550595391-43799,SIPX-005,user-6542,2026-05-24T13:43:55.391Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595391-43800,TXNX-005,user-7980,2026-05-26T19:09:55.391Z,2,trading_engine,email,DND
EVT-1781550595391-43801,RISK-002,user-6909,2026-06-12T10:22:55.391Z,1,trading_engine,sms,DELIVERED
EVT-1781550595391-43802,TXNX-001,user-2488,2026-06-08T09:52:55.391Z,2,trading_engine,whatsapp,DND
EVT-1781550595391-43803,TXNX-004,user-1533,2026-06-15T09:24:55.391Z,2,trading_engine,sms,DND
EVT-1781550595391-43804,TXNX-001,user-8785,2026-05-26T10:31:55.391Z,2,trading_engine,sms,CAPPED
EVT-1781550595391-43805,RISK-001,user-5090,2026-06-15T12:58:55.391Z,1,trading_engine,in_app,CAPPED
EVT-1781550595391-43806,RISK-001,user-9327,2026-05-28T13:00:55.391Z,1,trading_engine,push,DELIVERED
EVT-1781550595391-43807,RISK-003,user-582,2026-06-05T08:18:55.391Z,1,trading_engine,sms,DELIVERED
EVT-1781550595391-43808,MKTX-002,user-1654,2026-05-31T09:53:55.391Z,3,trading_engine,in_app,FAILED
EVT-1781550595391-43809,TXNX-003,user-6122,2026-06-08T11:31:55.391Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595391-43810,MKTX-004,user-6937,2026-06-05T12:52:55.391Z,3,trading_engine,push,CAPPED
EVT-1781550595391-43811,MKTX-003,user-676,2026-05-18T11:41:55.391Z,3,trading_engine,sms,DELIVERED
EVT-1781550595391-43812,TXNX-002,user-9986,2026-05-20T10:27:55.391Z,2,trading_engine,push,DELIVERED
EVT-1781550595391-43813,MKTX-005,user-3482,2026-06-05T11:36:55.391Z,3,trading_engine,sms,DELIVERED
EVT-1781550595391-43814,TXNX-002,user-191,2026-05-21T11:29:55.391Z,2,trading_engine,email,FAILED
EVT-1781550595391-43815,SIPX-002,user-8398,2026-05-17T19:09:55.391Z,3,trading_engine,whatsapp,FAILED
EVT-1781550595391-43816,TXNX-005,user-7618,2026-06-07T10:09:55.391Z,2,trading_engine,whatsapp,DND
EVT-1781550595391-43817,TXNX-005,user-8923,2026-06-01T19:09:55.391Z,2,trading_engine,push,FAILED
EVT-1781550595391-43818,TXNX-001,user-7700,2026-05-24T08:42:55.391Z,2,trading_engine,email,DELIVERED
EVT-1781550595391-43819,TXNX-005,user-7159,2026-06-04T19:09:55.391Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595391-43820,SIPX-002,user-3000,2026-06-14T12:59:55.391Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595391-43821,REGX-005,user-9218,2026-05-25T08:54:55.391Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595391-43822,SIPX-002,user-7178,2026-06-04T10:42:55.391Z,3,trading_engine,whatsapp,CAPPED
EVT-1781550595391-43823,TXNX-004,user-5655,2026-05-29T08:31:55.391Z,2,trading_engine,whatsapp,DELIVERED
EVT-1781550595391-43824,MKTX-001,user-2807,2026-05-23T19:09:55.391Z,3,trading_engine,whatsapp,DND
EVT-1781550595391-43825,SIPX-005,user-3497,2026-06-03T13:13:55.391Z,3,trading_engine,email,CAPPED
EVT-1781550595391-43826,MKTX-001,user-6931,2026-05-29T11:37:55.391Z,3,trading_engine,email,DELIVERED
EVT-1781550595391-43827,SIPX-001,user-6018,2026-06-07T09:58:55.391Z,3,trading_engine,whatsapp,CAPPED
EVT-1781550595391-43828,RISK-005,user-8485,2026-05-20T10:25:55.391Z,3,trading_engine,sms,FAILED
EVT-1781550595391-43829,MKTX-002,user-2097,2026-06-04T12:14:55.391Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595391-43830,MKTX-004,user-160,2026-05-30T09:39:55.391Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595391-43831,MKTX-003,user-7803,2026-05-30T13:17:55.391Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595391-43832,TXNX-004,user-8380,2026-06-04T08:47:55.391Z,2,trading_engine,sms,DELIVERED
EVT-1781550595391-43833,SIPX-005,user-4825,2026-06-09T08:32:55.391Z,3,trading_engine,whatsapp,CAPPED
EVT-1781550595391-43834,MKTX-002,user-9900,2026-06-13T19:09:55.391Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595391-43835,RISK-004,user-1338,2026-05-22T13:18:55.391Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595391-43836,MKTX-004,user-9019,2026-05-25T09:51:55.391Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595391-43837,RISK-003,user-3013,2026-06-03T11:52:55.391Z,1,trading_engine,whatsapp,DND
EVT-1781550595391-43838,TXNX-004,user-7544,2026-05-28T12:55:55.391Z,2,trading_engine,sms,CAPPED
EVT-1781550595391-43839,TXNX-005,user-2199,2026-06-10T13:56:55.391Z,2,trading_engine,push,DELIVERED
EVT-1781550595391-43840,RISK-001,user-4018,2026-05-20T13:30:55.391Z,1,trading_engine,push,DELIVERED
EVT-1781550595391-43841,TXNX-004,user-9413,2026-05-18T12:48:55.391Z,2,trading_engine,push,DELIVERED
EVT-1781550595391-43842,RISK-003,user-4891,2026-05-24T12:05:55.391Z,1,trading_engine,whatsapp,DELIVERED
EVT-1781550595391-43843,MKTX-004,user-6345,2026-05-21T19:09:55.391Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595391-43844,SIPX-002,user-9321,2026-06-06T10:39:55.391Z,3,trading_engine,sms,DELIVERED
EVT-1781550595391-43845,SIPX-001,user-1675,2026-05-27T08:20:55.391Z,3,trading_engine,email,DELIVERED
EVT-1781550595391-43846,TXNX-004,user-4621,2026-06-14T08:51:55.391Z,2,trading_engine,in_app,DND
EVT-1781550595391-43847,REGX-005,user-7190,2026-06-12T09:54:55.391Z,3,trading_engine,push,DELIVERED
EVT-1781550595391-43848,TXNX-002,user-2610,2026-05-19T13:27:55.391Z,2,trading_engine,in_app,DELIVERED
EVT-1781550595391-43849,SIPX-003,user-3378,2026-06-14T11:24:55.391Z,3,trading_engine,push,CAPPED
EVT-1781550595391-43850,MKTX-002,user-605,2026-05-25T19:09:55.391Z,3,trading_engine,whatsapp,CAPPED
EVT-1781550595391-43851,SIPX-002,user-4873,2026-05-21T08:38:55.391Z,3,trading_engine,sms,CAPPED
EVT-1781550595391-43852,REGX-005,user-3234,2026-06-02T08:18:55.391Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595391-43853,RISK-002,user-5167,2026-06-09T10:11:55.391Z,1,trading_engine,push,DND
EVT-1781550595391-43854,REGX-005,user-7004,2026-06-05T11:31:55.391Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595391-43855,SIPX-003,user-7295,2026-05-27T08:21:55.391Z,3,trading_engine,sms,DELIVERED
EVT-1781550595391-43856,SIPX-001,user-677,2026-06-08T19:09:55.391Z,3,trading_engine,sms,CAPPED
EVT-1781550595391-43857,SIPX-001,user-4725,2026-06-02T11:09:55.391Z,3,trading_engine,in_app,FAILED
EVT-1781550595391-43858,TXNX-005,user-9746,2026-05-17T19:09:55.391Z,2,trading_engine,whatsapp,DND
EVT-1781550595391-43859,TXNX-005,user-689,2026-05-29T11:34:55.391Z,2,trading_engine,email,CAPPED
EVT-1781550595391-43860,REGX-005,user-7922,2026-06-08T19:09:55.391Z,3,trading_engine,whatsapp,DELIVERED
EVT-1781550595391-43861,TXNX-002,user-3473,2026-06-05T13:29:55.391Z,2,trading_engine,sms,FAILED
EVT-1781550595391-43862,TXNX-004,user-3558,2026-05-19T19:09:55.391Z,2,trading_engine,push,DELIVERED
EVT-1781550595391-43863,SIPX-005,user-5395,2026-05-17T11:41:55.391Z,3,trading_engine,sms,DELIVERED
EVT-1781550595391-43864,MKTX-005,user-6856,2026-05-26T08:26:55.391Z,3,trading_engine,email,DND
EVT-1781550595391-43865,RISK-004,user-8979,2026-05-25T13:43:55.391Z,3,trading_engine,sms,DELIVERED
EVT-1781550595391-43866,RISK-004,user-6892,2026-06-07T08:02:55.391Z,3,trading_engine,in_app,DELIVERED
EVT-1781550595391-43867,RISK-003,user-5629,2026-06-15T13:35:55.391Z,1,trading_engine,whatsapp,DELIVERED
EVT-1781550595391-43868,MKTX-003,user-5504,2026-06-10T19:09:55.391Z,3,trading_engine,whatsapp,DELIVERED
